,species_name,modern_longitude,modern_latitude,start_year,end_year,ancient_longitude,ancient_latitude
2424,Thaumatophyllum   ptilum,104.617,29.606,-237,-201,100.23,38.55
2425,Thaumatophyllum   ptilum,102.178,28.566,-237,-201,97.57,37.44
2426,Thaumatophyllum   ptilum,103.435,30.652,-237,-201,98.88,39.56
2427,Thaumatophyllum   ptilum,101.90100000000001,：25.158,-237,-201,103.34,12.18
2428,Thaumatophyllum   ptilum,99.066,29.406,-237,-201,80.21,31.81
2429,Thaumatophyllum   ptilum var. obesum,104.617,29.606,-237,-201,100.23,38.55
2430,Anomozamites   ptilus,106.697,30.124,-237,-201,102.53,39.11
2431,Anomozamites   ptilus,101.665,26.053,-237,-201,97.12,34.91
2432,Anomozamites   ptilus,101.71700000000001,26.586,-237,-201,97.15,35.45
2433,Sphenobaiera    pulchella,128.148,43.791,-237,-201,133.03,51.48
2434,Pseudoctenis   pulchra,102.244,26.655,-237,-201,97.73,35.53
2435,Pterophyllum   punctatum,119.355,42.197,-237,-201,122.38,52.38
2436,Anomozamites   puqiensis,113.816,29.701,-237,-201,110.47,38.74
2437,Taeniopteris   puqiensis,113.816,29.701,-237,-201,110.47,38.74
2438,Thinnfeldia   puqiensis,113.816,29.701,-237,-201,110.47,38.74
2439,Ctenozamites   pusillus,111.836,31.324,-237,-201,108.26,40.36
2440,Anomozamites   qamdoensis,97.01799999999999,31.227,-237,-201,77.49,32.9
2441,Ginkgoites    qamdoensis,99.79700000000001,28.934,-237,-201,81.1,31.58
2442,Pterophyllum   qilianense,100.253,38.177,-237,-201,97.42,52.77
2443,Compsopteris   qinghaiensis,96.448,35.83,-237,-201,88.79,44.84
2444,Otozamites   rcurvus,101.57799999999999,26.58,-237,-201,97.0,35.44
2445,Otozamites   rcurvus,101.633,26.542,-237,-201,97.06,35.4
2446,Otozamites   rcurvus,101.719,25.392,-237,-201,97.21,34.26
2447,Ctenis   recurvus,103.51899999999999,30.59,-237,-201,98.97,39.5
2448,Cycadocarpidium    redivivum ,113.87799999999999,29.718,-237,-201,110.54,38.76
2449,Cycadocarpidium    redivivum ,129.628,43.587,-237,-201,134.48,50.88
2450,Ctenis   regularis,101.69200000000001,26.759,-237,-201,97.12,35.62
2451,Taeniopteris   remotinervis,112.042,31.19,-237,-201,108.49,40.23
2452,Sphenozamites   rhombifolius,111.83,31.436,-237,-201,108.25,40.47
2453,Pachypteris   rhomboidalis,105.345,26.089,-237,-201,101.15,35.05
2454,Pachypteris   rhomboidalis,105.92399999999999,29.359,-237,-201,101.69,38.33
2455,Pachypteris   rhomboidalis,106.697,30.124,-237,-201,102.53,39.11
2456,Pachypteris   rhomboidalis,108.866,35.267,-237,-201,106.85,48.27
2457,Pachypteris   rhomboidalis,110.147,37.576,-237,-201,109.32,50.21
2458,Pachypteris   rhomboidalis,112.87299999999999,31.088,-237,-201,109.42,40.13
2459,Pachypteris   rhomboidalis,110.476,38.888,-237,-201,110.3,51.4
2460,Pachypteris   rhomboidalis,117.56200000000001,25.403,-237,-201,114.55,34.41
2461,Pachypteris   rhomboidalis,116.353,25.836,-237,-174,120.27,36.23
2462,Taeniopteris   richthofeni,106.697,30.124,-237,-201,102.53,39.11
2463,Taeniopteris   richthofeni,105.855,32.493,-237,-174,107.71,42.02
2464,Taeniopteris   richthofeni,100.26799999999999,29.999,-237,-201,81.12,32.72
2465,Taeniopteris   richthofeni,101.382,27.037,-237,-201,96.76,35.89
2466,?Thinnfeldia   rigida,107.50299999999999,31.213,-237,-201,103.4,40.21
2467,Thinnfeldia   rigida,108.866,35.267,-237,-201,106.85,48.27
2468,Thinnfeldia   rigida,110.944,33.82,-237,-201,107.24,42.86
2469,Thinnfeldia   rigida,113.04799999999999,25.215,-237,-201,109.61,34.25
2470,Thinnfeldia   rigida,126.375,41.928,-237,-201,130.01,50.25
2471,Thinnfeldia   rigida,100.57799999999999,37.718,-237,-201,97.66,52.26
2472,Thinnfeldia   rigida,111.239,39.864,-237,-201,111.68,52.16
2473,Ctenozamites   rigida,113.04799999999999,25.215,-237,-201,109.61,34.25
2474,Ctenozamites   rigida,101.382,27.037,-237,-201,96.76,35.89
2475,Czekanowskia    rigida ,119.14,31.646,-237,-201,116.45,40.62
2476,Czekanowskia    rigida ,116.197,39.938,-237,-201,117.54,51.05
2477,Czekanowskia    rigida ,125.77,43.619,-237,-201,130.37,51.99
2478,Anthrophyopsis   ripples,105.84,32.438,-237,-201,101.5,41.41
2479,Taeniopteris   rishthofeni,105.84,32.438,-237,-174,107.71,41.97
2480,Ginkgoites    robustus ,129.628,43.587,-237,-201,134.48,50.88
2481,Ginkgoites    rotundus,111.835,31.324,-237,-201,108.26,40.36
2482,Cycadolepis   rugosa?,113.04799999999999,25.215,-237,-201,109.61,34.25
2483,Cycadites   saladini,105.345,26.089,-237,-201,101.15,35.05
2484,Cycadites   saladini,116.57,29.803,-237,-201,113.54,38.82
2485,Stachyotaxus    saladinii ,101.791,26.156,-237,-201,97.25,35.02
2486,Stalagma    samara ,112.566,26.896,-237,-201,109.08,35.94
2487,Cf. Ctenozamites   sarrani,116.025,39.905,-237,-201,117.32,51.06
2488,Cf. Ctenozamites   sarrani,102.26,27.018,-237,-201,97.73,35.9
2489,Ctenozamites   sarrani,105.573,32.339,-237,-201,101.21,41.3
2490,Ctenozamites   sarrani,105.40299999999999,25.908,-237,-201,101.22,34.87
2491,Ctenozamites   sarrani,109.012,35.354,-237,-201,107.06,48.32
2492,Ctenozamites   sarrani,111.695,31.228,-237,-201,108.1,40.27
2493,Ctenozamites   sarrani,117.56200000000001,25.403,-237,-201,114.55,34.41
2494,Ctenozamites   sarrani,116.194,39.97,-237,-201,117.55,51.08
2495,Ctenozamites   sarrani,101.90100000000001,25.159,-237,-201,97.42,34.03
2496,Ctenozamites   sarrani,103.061,27.411,-237,-201,98.6,36.31
2497,Ctenozamites   sarrani,113.879,24.869,-237,-201,110.51,33.91
2498,Cf. Ctenozamites   sarranii,102.26,27.018,-237,-201,97.73,35.9
2499,Ctenozamites   sarranii,109.012,35.354,-237,-201,107.06,48.32
2500,Ctenozamites   sarranii,103.061,27.411,-237,-201,98.6,36.31
2501,Podozamites   schenki,106.37899999999999,29.926,-237,-201,102.18,38.91
2502,Podozamites   schenki,106.366,27.726,-237,-201,102.23,36.71
2503,Podozamites   schenki,107.53399999999999,31.178,-237,-201,103.44,40.18
2504,Podozamites   schenki,111.73200000000001,31.169,-237,-201,108.14,40.21
2505,Podozamites   schenki,113.052,25.215,-237,-201,109.61,34.25
2506,Podozamites   schenki,113.24600000000001,23.209,-237,-201,109.82,32.25
2507,Podozamites   schenki,113.77,27.997,-237,-201,110.41,37.03
2508,Podozamites   schenki,113.87799999999999,29.718,-237,-201,110.54,38.76
2509,Podozamites   schenki,117.44200000000001,25.429,-237,-201,114.42,34.43
2510,Podozamites   schenki,113.76899999999999,26.49,-237,-174,117.34,36.71
2511,Podozamites   schenki,116.13600000000001,39.746,-237,-201,117.37,50.89
2512,Podozamites   schenki,119.39399999999999,42.243,-237,-201,122.45,52.42
2513,Podozamites   schenki,126.41799999999999,41.938,-237,-201,130.06,50.25
2514,Podozamites   schenki,127.338,43.721,-237,-145,132.12,51.65
2515,Podozamites   schenki,129.628,43.587,-237,-201,134.48,50.88
2516,Podozamites   schenki,131.116,44.084,-237,-201,137.39,51.32
2517,Podozamites   schenki,99.79700000000001,28.934,-237,-201,81.1,31.58
2518,Podozamites   schenki,101.035,26.902,-237,-201,96.39,35.74
2519,Podozamites   schenki,101.37700000000001,27.035,-237,-201,96.76,35.89
2520,Podozamites   schenki,101.941,25.165,-237,-201,97.46,34.04
2521,Podozamites   schenki,102.90899999999999,29.887,-237,-201,98.32,38.78
2522,?Pterophyllum   schenkii,112.781,22.965,-237,-201,109.31,32.0
2523,Pterophyllum   schenkii,97.01799999999999,31.227,-237,-201,77.49,32.9
2524,Pterophyllum   schenkii,100.26799999999999,29.999,-237,-201,81.12,32.72
2525,Pterophyllum   schenkii,101.90100000000001,25.159,-237,-201,97.42,34.03
2526,Pterophyllum   schenkii,91.678,32.257,-237,-201,70.58,28.11
2527,Sphenobaiera    setacea,119.39399999999999,41.243,-237,-201,121.89,51.48
2528,Hyrcanopteris   sevanensis,95.598,32.986,-237,-201,75.39,34.11
2529,Hyrcanopteris   sevanensis,97.573,30.93,-237,-201,76.47,28.2
2530,Hyrcanopteris   sevanensis,99.686,26.187,-237,-201,79.88,24.14
2531,Hyrcanopteris   sevanensis,100.26799999999999,29.999,-237,-201,81.12,32.72
2532,Hyrcanopteris   sevanensis,100.75399999999999,25.405,-237,-201,83.83,30.06
2533,Hyrcanopteris   sevanensis,93.448,32.204,-237,-201,73.7,32.74
2534,Guangxiophyllum   shangsiense,107.983,22.153,-237,-201,104.12,31.16
2535,Sinoctenis   shazhenxiensis,110.61,30.965,-237,-201,106.89,40.0
2536,Cf.Glossophyllum    shensiens,99.8,28.932,-237,-201,81.1,31.58
2537,Dukouphyllum    shensiense,105.09200000000001,32.549,-237,-201,100.66,41.5
2538,Dukouphyllum    shensiense,104.075,30.65,-237,-201,99.59,39.58
2539,Glossophyllum?   shensiense,105.09200000000001,32.549,-237,-201,100.66,41.5
2540,Glossophyllum?   shensiense,106.238,36.015,-237,-201,104.0,49.53
2541,Glossophyllum?   shensiense,108.91799999999999,35.331,-237,-201,106.94,48.32
2542,Glossophyllum?   shensiense,109.111,35.399,-237,-201,107.19,48.34
2543,Glossophyllum?   shensiense,110.943,33.819,-237,-201,107.24,42.85
2544,Glossophyllum?   shensiense,111.835,31.324,-237,-201,108.26,40.36
2545,Glossophyllum?   shensiense,113.395,25.068,-237,-201,109.98,34.11
2546,Glossophyllum?   shensiense,111.755,34.768,-237,-201,110.05,47.16
2547,Glossophyllum?   shensiense,117.56200000000001,25.403,-237,-201,114.55,34.41
2548,Glossophyllum?   shensiense,119.051,32.177,-237,-201,116.37,41.15
2549,Glossophyllum?   shensiense,116.197,39.938,-237,-201,117.54,51.05
2550,Glossophyllum?   shensiense,119.354,42.196,-237,-201,122.38,52.38
2551,Glossophyllum?   shensiense,126.375,41.927,-237,-201,130.01,50.25
2552,Glossophyllum?   shensiense,125.77,43.619,-237,-201,130.37,51.99
2553,Glossophyllum?   shensiense,85.413,46.076,-237,-201,77.98,61.27
2554,Glossophyllum?   shensiense,100.26799999999999,29.998,-237,-201,81.12,32.72
2555,Glossophyllum?   shensiense,100.85,27.285,-237,-201,82.77,30.35
2556,Glossophyllum?   shensiense,96.447,35.829,-237,-201,88.79,44.84
2557,Glossophyllum?   shensiense,87.535,40.461,-237,-201,91.8,51.56
2558,Glossophyllum?   shensiense,101.71799999999999,25.392,-237,-201,97.21,34.26
2559,Glossophyllum?   shensiense,101.852,26.686,-237,-201,97.3,35.55
2560,Glossophyllum?   shensiense,100.24600000000001,38.179,-237,-201,97.41,52.77
2561,Glossophyllum?   shensiense,102.708,25.048,-237,-201,98.3,33.94
2562,Glossophyllum?   shensiense,104.073,30.653,-237,-201,99.59,39.58
2563,Glossophyllum?   shensiense,118.463,40.793,-237,-201,120.59,51.29
2564,Aipteris   shensiensis,108.919,35.331,-237,-201,106.94,48.32
2565,Nilssonia   shuangyangensis,125.82799999999999,43.384,-237,-201,130.28,51.75
2566,Cycadocarpidium    shuangyangensis ,125.925,43.395,-237,-201,130.4,51.74
2567,Ginkgo    sibirica,101.852,26.686,-237,-201,97.3,35.55
2568,Cf.Ginkgoites    sibiricus,105.983,32.395,-237,-201,101.67,41.37
2569,Pterophyllum   sichuanense,101.382,27.037,-237,-201,96.76,35.89
2570,Podozamites    sichuanensis,101.37700000000001,27.035,-237,-201,96.76,35.89
2571,Zamites   sichuanensis,107.50299999999999,31.213,-237,-201,103.4,40.21
2572,Lepidopteris   sichuanensis,105.855,32.493,-237,-201,101.52,41.46
2573,Ginkgoites    sichuanensis,100.18,30.611,-237,-201,80.78,33.27
2574,?Nilssonia   simplex,113.771,27.997,-237,-201,110.41,37.03
2575,?Nilssonia   simplex,113.866,27.619,-237,-201,110.51,36.66
2576,Mixophylum   simplex,111.836,31.324,-237,-201,108.26,40.36
2577,Nilssonia   simplex,119.052,32.177,-237,-201,116.37,41.15
2578,Nilssonia   simplex,116.102,39.902,-237,-201,117.41,51.04
2579,Thinnfeldia   simplex,126.375,41.928,-237,-201,130.01,50.25
2580,Pterophyllum   sinense,105.855,32.493,-237,-201,101.52,41.46
2581,Pterophyllum   sinense,107.486,31.126,-237,-201,103.39,40.13
2582,Pterophyllum   sinense,108.03,32.084,-237,-201,103.98,41.09
2583,Pterophyllum   sinense,110.773,31.228,-237,-201,107.07,40.26
2584,Pterophyllum   sinense,111.684,31.032,-237,-201,108.09,40.07
2585,Pterophyllum   sinense,113.04799999999999,25.215,-237,-201,109.61,34.25
2586,Pterophyllum   sinense,113.59899999999999,24.686,-237,-201,110.21,33.72
2587,Pterophyllum   sinense,113.771,27.997,-237,-201,110.41,37.03
2588,Pterophyllum   sinense,115.72399999999999,27.303,-237,-201,112.56,36.33
2589,Pterophyllum   sinense,117.56200000000001,25.403,-237,-201,114.55,34.41
2590,Pterophyllum   sinense,95.598,32.986,-237,-201,75.39,34.11
2591,Pterophyllum   sinense,100.26799999999999,29.999,-237,-201,81.12,32.72
2592,Pterophyllum   sinense,99.87100000000001,28.794,-237,-201,81.23,31.47
2593,Pterophyllum   sinense,101.943,25.166,-237,-201,97.46,34.04
2594,Zamites   sinensis,107.81700000000001,31.296,-237,-201,103.75,40.3
2595,Sphenobaierocladus    sinensis,105.934,29.682,-237,-201,101.7,38.65
2596,Hyrcanopteris   sinensis,95.598,32.986,-237,-201,75.39,34.11
2597,Hyrcanopteris   sinensis,99.425,26.494,-237,-201,79.55,24.37
2598,Hyrcanopteris   sinensis,99.958,32.645,-237,-201,93.01,41.82
2599,Hyrcanopteris   sinensis,101.943,25.166,-237,-201,97.46,34.04
2600,Hyrcanopteris   sinensis,100.198,30.951,-237,-201,80.66,33.59
2601,Pseudodanaeopsis   sinensis,96.218,36.695,-237,-201,95.05,44.35
2602,Ginkgoites   sinophylloides,103.833,28.671,-237,-201,99.4,37.59
2603,Cycadocarpidium    sogutensis ,129.764,43.309,-237,-201,134.45,50.59
2604,Nilssonia   Cf. N. orientalis,110.476,38.888,-237,-201,110.3,51.4
2605,Yuccites   spathulata,82.959,41.716,-237,-201,87.4,54.09
2606,Taeniopteris   spathulata,113.697,27.571,-237,-174,117.15,37.79
2607,Sagenopteris   spatulata,109.012,35.354,-237,-201,107.06,48.32
2608,Sagenopteris   spatulata,101.382,27.037,-237,-201,96.76,35.89
2609,Thinnfeldia   spatulata,112.87299999999999,31.088,-237,-201,109.42,40.13
2610,Scoresbya?    speciosa,96.448,35.83,-237,-201,88.79,44.84
2611,Phoenicopsis    speciosa,125.65799999999999,43.522,-237,-201,130.18,51.93
2612,Phoenicopsis    speciosa,129.764,43.31,-237,-201,134.45,50.59
2613,Sphenobaiera    spectabilis,107.50299999999999,31.213,-237,-201,103.4,40.21
2614,Sphenobaiera    spectabilis,130.983,43.809,-237,-201,136.04,50.7
2615,Cf. Storgaardia   spectablis,128.22899999999998,43.381,-237,-201,132.87,51.08
2616,Amdrupiopsis   sphenopteroides,103.51899999999999,30.59,-237,-201,98.97,39.5
2617,Cf. Amdrupia   sphenopteroides,105.84,32.438,-237,-201,101.5,41.41
2618,Nilssonia   spinosa,129.632,43.532,-237,-201,134.45,50.83
2619,Nilssonia   splendens,129.629,43.588,-237,-201,134.48,50.88
2620,Aipteridium   spp.,108.95700000000001,35.301,-237,-201,106.97,48.28
2621,Sagenopteris   stenofolia,106.697,30.124,-237,-201,102.53,39.11
2622,Sagenopteris   stenofolia,101.603,26.579,-237,-201,97.03,35.44
2623,Sagenopteris   stenofolia,101.665,26.053,-237,-201,97.12,34.91
2624,Sagenopteris   stenofolia,101.69200000000001,26.759,-237,-201,97.12,35.62
2625,Taeniopteris   stenophylla,129.629,43.588,-237,-201,134.48,50.88
2626,Taeniopteris   stenophylla,131.07,44.173,-237,-201,137.4,51.41
2627,Taeniopteris   stenophylla,117.355,39.129,-237,-201,118.46,50.0
2628,Ctenozamites   stenophylla,126.375,41.928,-237,-201,130.01,50.25
2629,Dentopteris   stenophylla,107.50299999999999,31.213,-237,-201,103.4,40.21
2630,Sinoctenis   stenorachis,101.382,27.037,-237,-201,96.76,35.89
2631,Nilssonia   sterophylla,101.789,26.484,-237,-201,97.24,35.35
2632,Nilssonia?   sterophylla,106.65899999999999,32.286,-237,-201,102.43,41.27
2633,Podozamites cf.     stewartensis,129.764,43.309,-237,-201,134.45,50.59
2634,Lepidopteris   stuttgartiensis,106.697,30.124,-237,-201,102.53,39.11
2635,Lepidopteris   stuttgartiensis,110.60700000000001,31.006,-237,-201,106.88,40.04
2636,Lepidopteris   stuttgartiensis,112.87299999999999,31.088,-237,-201,109.42,40.13
2637,Lepidopteris   stuttgartiensis,101.603,26.579,-237,-201,97.03,35.44
2638,Pterophyllum   subaequale,104.885,28.38,-237,-201,100.57,37.33
2639,Pterophyllum   subaequale,106.697,30.124,-237,-201,102.53,39.11
2640,Pterophyllum   subaequale,107.486,31.126,-237,-201,103.39,40.13
2641,Pterophyllum   subaequale,111.836,31.324,-237,-201,108.26,40.36
2642,Pterophyllum   subaequale,112.781,22.965,-237,-201,109.31,32.0
2643,Pterophyllum   subaequale,113.741,27.965,-237,-201,110.38,37.0
2644,Pterophyllum   subangustum,104.617,29.606,-237,-201,100.23,38.55
2645,Pterophyllum   subangustum,112.484,27.004,-237,-201,108.99,36.04
2646,Podozamites?   subovalis,101.941,25.165,-237,-201,97.46,34.04
2647,Vardekloeftia   sulcata,107.50299999999999,31.213,-237,-201,103.4,40.21
2648,Vardekloeftia   sulcata,113.04799999999999,25.215,-237,-201,109.61,34.25
2649,Ctenis   sulcicaulis,115.78,39.887,-237,-201,117.03,51.11
2650,Sinophyllum   suni,106.999,40.327,-237,-201,106.75,53.54
2651,Cycadocarpidium    swabi ,107.266,31.063,-237,-201,103.14,40.06
2652,Cycadocarpidium    swabi ,107.86399999999999,31.085,-237,-201,103.81,40.09
2653,Cycadocarpidium    swabi ,116.914,30.668,-237,-201,113.94,39.68
2654,Cycadocarpidium    swabi ,120.07,29.309,-237,-201,117.42,38.26
2655,Cycadocarpidium    swabi ,120.07,29.309,-237,-201,117.42,38.26
2656,Cycadocarpidium    swabi ,126.41799999999999,41.938,-237,-201,130.06,50.25
2657,Cycadocarpidium    swabi ,125.925,43.395,-237,-201,130.4,51.74
2658,Cycadocarpidium    swabi ,129.628,43.587,-237,-201,134.48,50.88
2659,Cycadocarpidium    swabi ,131.116,44.084,-237,-201,137.39,51.32
2660,Scoresbya   szeiana,105.855,32.493,-237,-201,101.52,41.46
2661,Scoresbya   szeiana,107.50299999999999,31.213,-237,-201,103.4,40.21
2662,Ginkgo    taeniata,101.852,26.686,-237,-201,97.3,35.55
2663,Otozamites   tangyangensis,117.185,29.426,-237,-201,114.21,38.43
2664,Cf. Nilssoniopteris   tenuinervis,102.244,26.655,-237,-201,97.73,35.53
2665,Nilssoniopteris   tenuinervis,100.851,27.286,-237,-201,82.77,30.35
2666,Nilssoniopteris   tenuinervis,101.71700000000001,26.586,-237,-201,97.15,35.45
2667,Nilssoniopteris   tenuinervis,99.376,25.477,-237,-201,82.79,29.21
2668,Taeniopteris   tenuinervis,125.82799999999999,43.384,-237,-201,130.28,51.75
2669,Taeniopteris   tenuinervis,125.925,43.396,-237,-201,130.4,51.74
2670,Taeniopteris   tenuinervis,101.382,27.037,-237,-201,96.76,35.89
2671,Compsopteris   tenuinervis,101.71700000000001,26.586,-237,-201,97.15,35.45
2672,Ptilozamites   tenuis,113.439,24.571,-237,-201,110.03,33.61
2673,Ptilozamites   tenuis,117.56200000000001,25.403,-237,-201,114.55,34.41
2674,Cf.Hartzia    tenuis,119.39399999999999,41.243,-237,-201,121.89,51.48
2675,?Hartzia    tenuis ,107.535,31.166,-237,-201,103.44,40.17
2676,Sphenarion    tianqiaolingense,129.764,43.31,-237,-201,134.45,50.59
2677,Ctenis   tianqiaolingensis,129.629,43.588,-237,-201,134.48,50.88
2678,Taeniopteris   tianqiaolingensis,116.025,39.905,-237,-201,117.32,51.06
2679,Taeniopteris   tianqiaolingensis,129.655,43.41,-237,-201,134.4,50.71
2680,Pseudoctenis   tieshanensis ,105.855,32.493,-237,-201,101.52,41.46
2681,Pseudoctenis   tieshanensis ,107.50299999999999,31.213,-237,-201,103.4,40.21
2682,Pterophyllum   tietzei,108.51700000000001,31.366,-237,-201,104.54,40.38
2683,Pterophyllum   tietzei,101.57799999999999,26.58,-237,-201,97.0,35.44
2684,Cycadolepis   tomentosa,113.04799999999999,25.215,-237,-201,109.61,34.25
2685,Cycadolepis   tomentosa,113.499,27.614,-237,-201,110.11,36.65
2686,Lepidopteris   toretziensis,119.516,41.789,-237,-201,122.33,51.96
2687,Lesleya   triassica,101.69200000000001,26.759,-237,-201,97.12,35.62
2688,Cycadocarpidium    tricarpum ,104.62100000000001,29.63,-237,-201,100.24,38.57
2689,Cycadocarpidium    tricarpum ,112.87200000000001,31.088,-237,-201,109.42,40.13
2690,Cycadocarpidium    tricarpum ,119.39399999999999,42.243,-237,-201,122.45,52.42
2691,Cycadocarpidium    tricarpum ,129.628,43.587,-237,-201,134.48,50.88
2692,Cycadocarpidium    tricarpum ,129.635,43.591,-237,-201,134.49,50.88
2693, Ginkgoidium    truncatum,110.551,38.745,-237,-201,110.33,51.25
2694,Zamites   truncatus,111.984,31.271,-237,-201,108.42,40.31
2695,Zamites   truncatus,117.56200000000001,25.403,-237,-201,114.55,34.41
2696,Anthrophyopsis   tuberculata,113.04799999999999,25.215,-237,-201,109.61,34.25
2697,Anthrophyopsis   tuberculata,113.771,27.997,-237,-201,110.41,37.03
2698,Anthrophyopsis   tuberculata,113.866,27.619,-237,-201,110.51,36.66
2699,Anthrophyopsis   tuberculata,115.84700000000001,27.944,-237,-201,112.71,36.97
2700,Anthrophyopsis   tuberculata,117.318,29.155,-237,-201,114.36,38.16
2701,Anthrophyopsis   tuberculata,119.052,32.177,-237,-201,116.37,41.15
2702,Pterophyllum   variabilum,101.69200000000001,26.759,-237,-201,97.12,35.62
2703,Anthrophyopsis   venulosa,108.279,31.665,-237,-201,104.26,40.68
2704,Anthrophyopsis   venulosa,113.34200000000001,25.133,-237,-201,109.93,34.17
2705,Anthrophyopsis   venulosa,117.318,29.155,-237,-201,114.36,38.16
2706,Anthrophyopsis   venulosa,119.052,32.177,-237,-201,116.37,41.15
2707,Anthrophyopsis   venulosa,94.895,36.39,-237,-201,93.5,44.29
